what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.ui",1267595543157
started,bundle,com.google.appengine.eclipse.core,1.2.0.v200912062003,"com.google.appengine.eclipse.core",1267595543157
started,bundle,com.google.gdt.eclipse.core,1.2.0.v200912062003,"com.google.gdt.eclipse.core",1267595543157
started,bundle,com.google.gdt.eclipse.platform.shared,1.2.0.v200912062003,"com.google.gdt.eclipse.platform.shared",1267595543157
started,bundle,com.google.gdt.eclipse.suite,1.2.0.v200912062003,"com.google.gdt.eclipse.suite",1267595543158
started,bundle,com.google.gwt.eclipse.core,1.2.0.v200912062003,"com.google.gwt.eclipse.core",1267595543158
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.core",1267595543158
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1267595543158
started,bundle,org.eclipse.mylyn.commons.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.commons.ui",1267595543159
started,bundle,org.eclipse.mylyn.context.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.core",1267595543159
started,bundle,org.eclipse.mylyn.context.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.ui",1267595543159
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.monitor.ui",1267595543159
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.tasks.ui",1267595543160
started,bundle,org.eclipse.mylyn.team.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.team.ui",1267595543161
os,sysinfo,,,"linux",1267595543180
arch,sysinfo,,,"x86",1267595543180
ws,sysinfo,,,"gtk",1267595543180
locale,sysinfo,,,"en_US",1267595543180
processors,sysinfo,,,"2",1267595543181
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1267595543181
java.runtime.version,sysinfo,,,"1.6.0_0-b16",1267595543181
java.specification.name,sysinfo,,,"Java Platform API Specification",1267595543181
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1267595543181
java.specification.version,sysinfo,,,"1.6",1267595543181
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1267595543181
