what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267506922452
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507167658
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507168437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507169936
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507171387
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507172006
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507175765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267507193138
error,log,,,"Ignoring template 'getterbody' since validation failed.",1267507193860
error,log,,,"Ignoring template 'setterbody' since validation failed.",1267507193860
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507194351
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1267507195476
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267507195538
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267507195638
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507195663
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1267507196036
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507380035
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267507383900
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267507385089
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1267507385300
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507388902
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507419316
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507420313
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267507447914
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267507521641
