what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267900913021
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267900914412
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267900919595
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267900922303
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267900923039
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267900923531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267900927809
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267900934036
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267900934542
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267900937172
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267901015587
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267901023525
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267901069572
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.import",1267901086583
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.import",1267901095210
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1267901096528
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267901098329
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267901162559
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267901171496
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267901175942
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267901177650
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267901179472
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267901185893
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267901203006
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267901209954
