what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1267506679352
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1267506679356
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1267506679375
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1267506679593
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267506759439
activated,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1267506759518
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267506762764
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267506762780
closed,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1267506762793
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267506763929
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267506780902
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.6,"org.tigris.subversion.clientadapter.javahl",1267506783231
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.4,"org.tigris.subversion.clientadapter.svnkit",1267506783262
started,bundle,org.tmatesoft.svnkit,1.3.1.6109,"org.tmatesoft.svnkit",1267506783320
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267506783331
started,bundle,com.collabnet.subversion.merge,1.10.0,"com.collabnet.subversion.merge",1267506783385
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1267506783685
started,bundle,org.tigris.subversion.subclipse.ui,1.6.5,"org.tigris.subversion.subclipse.ui",1267506783716
started,bundle,com.google.gdt.eclipse.platform.e35,1.2.0.v200912062003,"com.google.gdt.eclipse.platform.e35",1267506783840
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.jst.common.project.facet.core",1267506783986
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1267506784024
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1267506784035
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1267506784541
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.201.R35x_v20090818-0225,"org.eclipse.jdt.apt.pluggable.core",1267506784583
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267506785707
